dates,Close,SandP_Change
2/7/1991,356.519989,-0.00430
2/8/1991,359.350006,0.00790
2/11/1991,368.579987,0.02570
2/12/1991,365.5,-0.00840
2/13/1991,369.019989,0.00960
2/14/1991,364.220001,-0.01300
2/15/1991,369.059998,0.01330
2/19/1991,369.390015,0.00090
2/20/1991,365.140015,-0.01150
2/21/1991,364.970001,-0.00050
2/22/1991,365.649994,0.00190
2/25/1991,367.26001,0.00440
2/26/1991,362.809998,-0.01210
2/27/1991,367.73999,0.01360
2/28/1991,367.070007,-0.00180
3/1/1991,370.470001,0.00930
3/4/1991,369.329987,-0.00310
3/5/1991,376.720001,0.02000
3/6/1991,376.170013,-0.00150
3/7/1991,375.910004,-0.00070
3/8/1991,374.950012,-0.00260
3/11/1991,372.959991,-0.00530
3/12/1991,370.029999,-0.00790
3/13/1991,374.570007,0.01230
3/14/1991,373.5,-0.00290
3/15/1991,373.589996,0.00020
3/18/1991,372.109985,-0.00400
3/19/1991,366.589996,-0.01480
3/20/1991,367.920013,0.00360
3/21/1991,366.579987,-0.00360
3/22/1991,367.480011,0.00250
3/25/1991,369.829987,0.00640
3/26/1991,376.299988,0.01750
3/27/1991,375.350006,-0.00250
3/28/1991,375.220001,-0.00030
4/1/1991,371.299988,-0.01040
4/2/1991,379.5,0.02210
4/3/1991,378.940002,-0.00150
4/4/1991,379.769989,0.00220
4/5/1991,375.359985,-0.01160
4/8/1991,378.660004,0.00880
4/9/1991,373.559998,-0.01350
4/10/1991,373.149994,-0.00110
4/11/1991,377.630005,0.01200
4/12/1991,380.399994,0.00730
4/15/1991,381.190002,0.00210
4/16/1991,387.619995,0.01690
4/17/1991,390.450012,0.00730
4/18/1991,388.459991,-0.00510
4/19/1991,384.200012,-0.01100
4/22/1991,380.950012,-0.00850
4/23/1991,381.76001,0.00210
4/24/1991,382.76001,0.00260
4/25/1991,379.25,-0.00920
4/26/1991,379.019989,-0.00060
4/29/1991,373.660004,-0.01410
4/30/1991,375.339996,0.00450
5/1/1991,380.290009,0.01320
5/2/1991,380.519989,0.00060
5/3/1991,380.799988,0.00070
5/6/1991,380.079987,-0.00190
5/7/1991,377.320007,-0.00730
5/8/1991,378.51001,0.00320
5/9/1991,383.25,0.01250
5/10/1991,375.73999,-0.01960
5/13/1991,376.76001,0.00270
5/14/1991,371.619995,-0.01360
5/15/1991,368.570007,-0.00820
5/16/1991,372.190002,0.00980
5/17/1991,372.390015,0.00050
5/20/1991,372.279999,-0.00030
5/21/1991,375.350006,0.00820
5/22/1991,376.190002,0.00220
5/23/1991,374.959991,-0.00330
5/24/1991,377.48999,0.00670
5/28/1991,381.940002,0.01180
5/29/1991,382.790009,0.00220
5/30/1991,386.959991,0.01090
5/31/1991,389.829987,0.00740
6/3/1991,388.059998,-0.00450
6/4/1991,387.73999,-0.00080
6/5/1991,385.089996,-0.00680
6/6/1991,383.630005,-0.00380
6/7/1991,379.429993,-0.01090
6/10/1991,378.570007,-0.00230
6/11/1991,381.049988,0.00660
6/12/1991,376.649994,-0.01150
6/13/1991,377.630005,0.00260
6/14/1991,382.290009,0.01230
6/17/1991,380.130005,-0.00570
6/18/1991,378.589996,-0.00410
6/19/1991,375.089996,-0.00920
6/20/1991,375.420013,0.00090
6/21/1991,377.75,0.00620
6/24/1991,370.940002,-0.01800
6/25/1991,370.649994,-0.00080
6/26/1991,371.589996,0.00250
6/27/1991,374.399994,0.00760
6/28/1991,371.160004,-0.00870
7/1/1991,377.920013,0.01820
7/2/1991,377.470001,-0.00120
7/3/1991,373.329987,-0.01100
7/5/1991,374.079987,0.00200
7/8/1991,377.940002,0.01030
7/9/1991,376.109985,-0.00480
7/10/1991,375.73999,-0.00100
7/11/1991,376.970001,0.00330
7/12/1991,380.25,0.00870
7/15/1991,382.390015,0.00560
7/16/1991,381.540009,-0.00220
7/17/1991,381.179993,-0.00090
7/18/1991,385.369995,0.01100
7/19/1991,384.220001,-0.00300
7/22/1991,382.880005,-0.00350
7/23/1991,379.420013,-0.00900
7/24/1991,378.640015,-0.00210
7/25/1991,380.959991,0.00610
7/26/1991,380.929993,-0.00010
7/29/1991,383.149994,0.00580
7/30/1991,386.690002,0.00920
7/31/1991,387.809998,0.00290
8/1/1991,387.119995,-0.00180
8/2/1991,387.179993,0.00020
8/5/1991,385.059998,-0.00550
8/6/1991,390.619995,0.01440
8/7/1991,390.559998,-0.00020
8/8/1991,389.320007,-0.00320
8/9/1991,387.119995,-0.00570
8/12/1991,388.019989,0.00230
8/13/1991,389.619995,0.00410
8/14/1991,389.899994,0.00070
8/15/1991,389.329987,-0.00150
8/16/1991,385.579987,-0.00960
8/19/1991,376.470001,-0.02360
8/20/1991,379.429993,0.00790
8/21/1991,390.589996,0.02940
8/22/1991,391.329987,0.00190
8/23/1991,394.170013,0.00730
8/26/1991,393.850006,-0.00080
8/27/1991,393.059998,-0.00200
8/28/1991,396.640015,0.00910
8/29/1991,396.470001,-0.00040
8/30/1991,395.429993,-0.00260
9/3/1991,392.149994,-0.00830
9/4/1991,389.970001,-0.00560
9/5/1991,389.140015,-0.00210
9/6/1991,389.100006,-0.00010
9/9/1991,388.570007,-0.00140
9/10/1991,384.559998,-0.01030
9/11/1991,385.089996,0.00140
9/12/1991,387.339996,0.00580
9/13/1991,383.589996,-0.00970
9/16/1991,385.779999,0.00570
9/17/1991,385.5,-0.00070
9/18/1991,386.940002,0.00370
9/19/1991,387.559998,0.00160
9/20/1991,387.920013,0.00090
9/23/1991,385.920013,-0.00520
9/24/1991,387.709991,0.00460
9/25/1991,386.880005,-0.00210
9/26/1991,386.48999,-0.00100
9/27/1991,385.899994,-0.00150
9/30/1991,387.859985,0.00510
10/1/1991,389.200012,0.00350
10/2/1991,388.26001,-0.00240
10/3/1991,384.470001,-0.00980
10/4/1991,381.25,-0.00840
10/7/1991,379.5,-0.00460
10/8/1991,380.670013,0.00310
10/9/1991,376.799988,-0.01020
10/10/1991,380.549988,0.01000
10/11/1991,381.450012,0.00240
10/14/1991,386.470001,0.01320
10/15/1991,391.01001,0.01170
10/16/1991,392.799988,0.00460
10/17/1991,391.920013,-0.00220
10/18/1991,392.5,0.00150
10/21/1991,390.019989,-0.00630
10/22/1991,387.829987,-0.00560
10/23/1991,387.940002,0.00030
10/24/1991,385.070007,-0.00740
10/25/1991,384.200012,-0.00230
10/28/1991,389.519989,0.01380
10/29/1991,391.480011,0.00500
10/30/1991,392.959991,0.00380
10/31/1991,392.450012,-0.00130
11/1/1991,391.320007,-0.00290
11/4/1991,390.279999,-0.00270
11/5/1991,388.709991,-0.00400
11/6/1991,389.970001,0.00320
11/7/1991,393.720001,0.00960
11/8/1991,392.890015,-0.00210
11/11/1991,393.119995,0.00060
11/12/1991,396.73999,0.00920
11/13/1991,397.410004,0.00170
11/14/1991,397.149994,-0.00070
11/15/1991,382.619995,-0.03660
11/18/1991,385.23999,0.00680
11/19/1991,379.420013,-0.01510
11/20/1991,378.529999,-0.00230
11/21/1991,380.059998,0.00400
11/22/1991,376.140015,-0.01030
11/25/1991,375.339996,-0.00210
11/26/1991,377.959991,0.00700
11/27/1991,376.549988,-0.00370
11/29/1991,375.220001,-0.00350
12/2/1991,381.399994,0.01650
12/3/1991,380.959991,-0.00120
12/4/1991,380.070007,-0.00230
12/5/1991,377.390015,-0.00710
12/6/1991,379.100006,0.00450
12/9/1991,378.26001,-0.00220
12/10/1991,377.899994,-0.00100
12/11/1991,377.700012,-0.00050
12/12/1991,381.549988,0.01020
12/13/1991,384.470001,0.00770
12/16/1991,384.459991,0.00000
12/17/1991,382.73999,-0.00450
12/18/1991,383.480011,0.00190
12/19/1991,382.519989,-0.00250
12/20/1991,387.040009,0.01180
12/23/1991,396.820007,0.02530
12/24/1991,399.329987,0.00630
12/26/1991,404.839996,0.01380
12/27/1991,406.459991,0.00400
12/30/1991,415.140015,0.02140
12/31/1991,417.089996,0.00470
1/2/1992,417.26001,0.00040
1/3/1992,419.339996,0.00500
1/6/1992,417.959991,-0.00330
1/7/1992,417.399994,-0.00130
1/8/1992,418.100006,0.00170
1/9/1992,417.609985,-0.00120
1/10/1992,415.100006,-0.00600
1/13/1992,414.339996,-0.00180
1/14/1992,420.440002,0.01470
1/15/1992,420.769989,0.00080
1/16/1992,418.209991,-0.00610
1/17/1992,418.859985,0.00160
1/20/1992,416.359985,-0.00600
1/21/1992,412.640015,-0.00890
1/22/1992,418.130005,0.01330
1/23/1992,414.959991,-0.00760
1/24/1992,415.480011,0.00130
1/27/1992,414.98999,-0.00120
1/28/1992,414.959991,-0.00010
1/29/1992,410.339996,-0.01110
1/30/1992,411.619995,0.00310
1/31/1992,408.779999,-0.00690
2/3/1992,409.529999,0.00180
2/4/1992,413.850006,0.01050
2/5/1992,413.839996,0.00000
2/6/1992,413.820007,0.00000
2/7/1992,411.089996,-0.00660
2/10/1992,413.769989,0.00650
2/11/1992,413.76001,0.00000
2/12/1992,417.130005,0.00810
2/13/1992,413.690002,-0.00820
2/14/1992,412.480011,-0.00290
2/18/1992,407.380005,-0.01240
2/19/1992,408.26001,0.00220
2/20/1992,413.899994,0.01380
2/21/1992,411.429993,-0.00600
2/24/1992,412.269989,0.00200
2/25/1992,410.450012,-0.00440
2/26/1992,415.350006,0.01190
2/27/1992,413.859985,-0.00360
2/28/1992,412.700012,-0.00280
3/2/1992,412.450012,-0.00060
3/3/1992,412.850006,0.00100
3/4/1992,409.329987,-0.00850
3/5/1992,406.51001,-0.00690
3/6/1992,404.440002,-0.00510
3/9/1992,405.209991,0.00190
3/10/1992,406.890015,0.00410
3/11/1992,404.029999,-0.00700
3/12/1992,403.890015,-0.00030
3/13/1992,405.839996,0.00480
3/16/1992,406.390015,0.00140
3/17/1992,409.579987,0.00780
3/18/1992,409.149994,-0.00100
3/19/1992,409.799988,0.00160
3/20/1992,411.299988,0.00370
3/23/1992,409.910004,-0.00340
3/24/1992,408.880005,-0.00250
3/25/1992,407.519989,-0.00330
3/26/1992,407.859985,0.00080
3/27/1992,403.5,-0.01070
3/30/1992,403,-0.00120
3/31/1992,403.690002,0.00170
4/1/1992,404.230011,0.00130
4/2/1992,400.5,-0.00920
4/3/1992,401.549988,0.00260
4/6/1992,405.589996,0.01010
4/7/1992,398.059998,-0.01860
4/8/1992,394.5,-0.00890
4/9/1992,400.640015,0.01560
4/10/1992,404.290009,0.00910
4/13/1992,406.079987,0.00440
4/14/1992,412.390015,0.01550
4/15/1992,416.279999,0.00940
4/16/1992,416.040009,-0.00060
4/20/1992,410.179993,-0.01410
4/21/1992,410.26001,0.00020
4/22/1992,409.809998,-0.00110
4/23/1992,411.600006,0.00440
4/24/1992,409.019989,-0.00630
4/27/1992,408.450012,-0.00140
4/28/1992,409.109985,0.00160
4/29/1992,412.019989,0.00710
4/30/1992,414.950012,0.00710
5/1/1992,412.529999,-0.00580
5/4/1992,416.910004,0.01060
5/5/1992,416.839996,-0.00020
5/6/1992,416.790009,-0.00010
5/7/1992,415.850006,-0.00230
5/8/1992,416.049988,0.00050
5/11/1992,418.48999,0.00590
5/12/1992,416.290009,-0.00530
5/13/1992,416.450012,0.00040
5/14/1992,413.140015,-0.00790
5/15/1992,410.089996,-0.00740
5/18/1992,412.809998,0.00660
5/19/1992,416.369995,0.00860
5/20/1992,415.390015,-0.00240
5/21/1992,412.600006,-0.00670
5/22/1992,414.019989,0.00340
5/26/1992,411.410004,-0.00630
5/27/1992,412.170013,0.00180
5/28/1992,416.73999,0.01110
5/29/1992,415.350006,-0.00330
6/1/1992,417.299988,0.00470
6/2/1992,413.5,-0.00910
6/3/1992,414.589996,0.00260
6/4/1992,413.26001,-0.00320
6/5/1992,413.480011,0.00050
6/8/1992,413.359985,-0.00030
6/9/1992,410.059998,-0.00800
6/10/1992,407.25,-0.00690
6/11/1992,409.049988,0.00440
6/12/1992,409.76001,0.00170
6/15/1992,410.290009,0.00130
6/16/1992,408.320007,-0.00480
6/17/1992,402.26001,-0.01480
6/18/1992,400.959991,-0.00320
6/19/1992,403.670013,0.00680
6/22/1992,403.399994,-0.00070
6/23/1992,404.040009,0.00160
6/24/1992,403.839996,-0.00050
6/25/1992,403.119995,-0.00180
6/26/1992,403.450012,0.00080
6/29/1992,408.940002,0.01360
6/30/1992,408.140015,-0.00200
7/1/1992,412.880005,0.01160
7/2/1992,411.769989,-0.00270
7/6/1992,413.839996,0.00500
7/7/1992,409.160004,-0.01130
7/8/1992,410.279999,0.00270
7/9/1992,414.230011,0.00960
7/10/1992,414.619995,0.00090
7/13/1992,414.869995,0.00060
7/14/1992,417.679993,0.00680
7/15/1992,417.100006,-0.00140
7/16/1992,417.540009,0.00110
7/17/1992,415.619995,-0.00460
7/20/1992,413.75,-0.00450
7/21/1992,413.76001,0.00000
7/22/1992,410.929993,-0.00680
7/23/1992,412.079987,0.00280
7/24/1992,411.600006,-0.00120
7/27/1992,411.540009,-0.00010
7/28/1992,417.519989,0.01450
7/29/1992,422.230011,0.01130
7/30/1992,423.920013,0.00400
7/31/1992,424.209991,0.00070
8/3/1992,425.089996,0.00210
8/4/1992,424.359985,-0.00170
8/5/1992,422.190002,-0.00510
8/6/1992,420.589996,-0.00380
8/7/1992,418.880005,-0.00410
8/10/1992,419.420013,0.00130
8/11/1992,418.899994,-0.00120
8/12/1992,417.779999,-0.00270
8/13/1992,417.730011,-0.00010
8/14/1992,419.910004,0.00520
8/17/1992,420.73999,0.00200
8/18/1992,421.339996,0.00140
8/19/1992,418.190002,-0.00750
8/20/1992,418.26001,0.00020
8/21/1992,414.850006,-0.00820
8/24/1992,410.720001,-0.01000
8/25/1992,411.609985,0.00220
8/26/1992,413.51001,0.00460
8/27/1992,413.529999,0.00000
8/28/1992,414.839996,0.00320
8/31/1992,414.029999,-0.00200
9/1/1992,416.070007,0.00490
9/2/1992,417.980011,0.00460
9/3/1992,417.980011,0.00000
9/4/1992,417.079987,-0.00220
9/8/1992,414.440002,-0.00630
9/9/1992,416.359985,0.00460
9/10/1992,419.950012,0.00860
9/11/1992,419.579987,-0.00090
9/14/1992,425.269989,0.01360
9/15/1992,419.769989,-0.01290
9/16/1992,419.920013,0.00040
9/17/1992,419.929993,0.00000
9/18/1992,422.929993,0.00710
9/21/1992,422.140015,-0.00190
9/22/1992,417.140015,-0.01180
9/23/1992,417.440002,0.00070
9/24/1992,418.470001,0.00250
9/25/1992,414.350006,-0.00980
9/28/1992,416.619995,0.00550
9/29/1992,416.799988,0.00040
9/30/1992,417.799988,0.00240
10/1/1992,416.290009,-0.00360
10/2/1992,410.470001,-0.01400
10/5/1992,407.570007,-0.00710
10/6/1992,407.179993,-0.00100
10/7/1992,404.25,-0.00720
10/8/1992,407.75,0.00870
10/9/1992,402.660004,-0.01250
10/12/1992,407.440002,0.01190
10/13/1992,409.299988,0.00460
10/14/1992,409.369995,0.00020
10/15/1992,409.600006,0.00060
10/16/1992,411.730011,0.00520
10/19/1992,414.980011,0.00790
10/20/1992,415.480011,0.00120
10/21/1992,415.670013,0.00050
10/22/1992,414.899994,-0.00190
10/23/1992,414.100006,-0.00190
10/26/1992,418.160004,0.00980
10/27/1992,418.48999,0.00080
10/28/1992,420.130005,0.00390
10/29/1992,420.859985,0.00170
10/30/1992,418.679993,-0.00520
11/2/1992,422.75,0.00970
11/3/1992,419.920013,-0.00670
11/4/1992,417.109985,-0.00670
11/5/1992,418.339996,0.00290
11/6/1992,417.579987,-0.00180
11/9/1992,418.589996,0.00240
11/10/1992,418.619995,0.00010
11/11/1992,422.200012,0.00860
11/12/1992,422.869995,0.00160
11/13/1992,422.429993,-0.00100
11/16/1992,420.679993,-0.00410
11/17/1992,419.269989,-0.00340
11/18/1992,422.850006,0.00850
11/19/1992,423.609985,0.00180
11/20/1992,426.649994,0.00720
11/23/1992,425.119995,-0.00360
11/24/1992,427.589996,0.00580
11/25/1992,429.190002,0.00370
11/27/1992,430.160004,0.00230
11/30/1992,431.350006,0.00280
12/1/1992,430.779999,-0.00130
12/2/1992,429.890015,-0.00210
12/3/1992,429.910004,0.00000
12/4/1992,432.059998,0.00500
12/7/1992,435.309998,0.00750
12/8/1992,436.98999,0.00390
12/9/1992,435.649994,-0.00310
12/10/1992,434.640015,-0.00230
12/11/1992,433.730011,-0.00210
12/14/1992,432.839996,-0.00210
12/15/1992,432.570007,-0.00060
12/16/1992,431.519989,-0.00240
12/17/1992,435.429993,0.00910
12/18/1992,441.279999,0.01340
12/21/1992,440.700012,-0.00130
12/22/1992,440.309998,-0.00090
12/23/1992,439.029999,-0.00290
12/24/1992,439.769989,0.00170
12/28/1992,439.149994,-0.00140
12/29/1992,437.980011,-0.00270
12/30/1992,438.820007,0.00190
12/31/1992,435.709991,-0.00710
1/4/1993,435.380005,-0.00080
1/5/1993,434.339996,-0.00240
1/6/1993,434.519989,0.00040
1/7/1993,430.730011,-0.00870
1/8/1993,429.049988,-0.00390
1/11/1993,430.950012,0.00440
1/12/1993,431.040009,0.00020
1/13/1993,433.029999,0.00460
1/14/1993,435.940002,0.00670
1/15/1993,437.149994,0.00280
1/18/1993,436.839996,-0.00070
1/19/1993,435.130005,-0.00390
1/20/1993,433.369995,-0.00400
1/21/1993,435.48999,0.00490
1/22/1993,436.109985,0.00140
1/25/1993,440.01001,0.00890
1/26/1993,439.950012,-0.00010
1/27/1993,438.109985,-0.00420
1/28/1993,438.660004,0.00130
1/29/1993,438.779999,0.00030
2/1/1993,442.519989,0.00850
2/2/1993,442.549988,0.00010
2/3/1993,447.200012,0.01050
2/4/1993,449.559998,0.00530
2/5/1993,448.929993,-0.00140
2/8/1993,447.850006,-0.00240
2/9/1993,445.329987,-0.00560
2/10/1993,446.230011,0.00200
2/11/1993,447.660004,0.00320
2/12/1993,444.579987,-0.00690
2/16/1993,433.910004,-0.02400
2/17/1993,433.299988,-0.00140
2/18/1993,431.899994,-0.00320
2/19/1993,434.220001,0.00540
2/22/1993,435.23999,0.00230
2/23/1993,434.799988,-0.00100
2/24/1993,440.869995,0.01400
2/25/1993,442.339996,0.00330
2/26/1993,443.380005,0.00240
3/1/1993,442.01001,-0.00310
3/2/1993,447.899994,0.01330
3/3/1993,449.26001,0.00300
3/4/1993,447.339996,-0.00430
3/5/1993,446.109985,-0.00270
3/8/1993,454.709991,0.01930
3/9/1993,454.399994,-0.00070
3/10/1993,456.329987,0.00420
3/11/1993,453.720001,-0.00570
3/12/1993,449.829987,-0.00860
3/15/1993,451.429993,0.00360
3/16/1993,451.369995,-0.00010
3/17/1993,448.309998,-0.00680
3/18/1993,451.890015,0.00800
3/19/1993,450.179993,-0.00380
3/22/1993,448.880005,-0.00290
3/23/1993,448.76001,-0.00030
3/24/1993,448.070007,-0.00150
3/25/1993,450.880005,0.00630
3/26/1993,447.779999,-0.00690
3/29/1993,450.769989,0.00670
3/30/1993,451.970001,0.00270
3/31/1993,451.670013,-0.00070
4/1/1993,450.299988,-0.00300
4/2/1993,441.390015,-0.01980
4/5/1993,442.290009,0.00200
4/6/1993,441.160004,-0.00260
4/7/1993,442.730011,0.00360
4/8/1993,441.839996,-0.00200
4/12/1993,448.369995,0.01480
4/13/1993,449.220001,0.00190
4/14/1993,448.660004,-0.00120
4/15/1993,448.399994,-0.00060
4/16/1993,448.940002,0.00120
4/19/1993,447.459991,-0.00330
4/20/1993,445.100006,-0.00530
4/21/1993,443.630005,-0.00330
4/22/1993,439.459991,-0.00940
4/23/1993,437.029999,-0.00550
4/26/1993,433.540009,-0.00800
4/27/1993,438.01001,0.01030
4/28/1993,438.019989,0.00000
4/29/1993,438.890015,0.00200
4/30/1993,440.190002,0.00300
5/3/1993,442.459991,0.00520
5/4/1993,444.049988,0.00360
5/5/1993,444.519989,0.00110
5/6/1993,443.26001,-0.00280
5/7/1993,442.309998,-0.00210
5/10/1993,442.799988,0.00110
5/11/1993,444.359985,0.00350
5/12/1993,444.799988,0.00100
5/13/1993,439.230011,-0.01250
5/14/1993,439.559998,0.00080
5/17/1993,440.369995,0.00180
5/18/1993,440.320007,-0.00010
5/19/1993,447.570007,0.01650
5/20/1993,450.589996,0.00670
5/21/1993,445.839996,-0.01050
5/24/1993,448,0.00480
5/25/1993,448.850006,0.00190
5/26/1993,453.440002,0.01020
5/27/1993,452.410004,-0.00230
5/28/1993,450.190002,-0.00490
6/1/1993,453.829987,0.00810
6/2/1993,453.850006,0.00000
6/3/1993,452.48999,-0.00300
6/4/1993,450.059998,-0.00540
6/7/1993,447.690002,-0.00530
6/8/1993,444.709991,-0.00670
6/9/1993,445.779999,0.00240
6/10/1993,445.380005,-0.00090
6/11/1993,447.26001,0.00420
6/14/1993,447.709991,0.00100
6/15/1993,446.269989,-0.00320
6/16/1993,447.429993,0.00260
6/17/1993,448.540009,0.00250
6/18/1993,443.679993,-0.01080
6/21/1993,446.220001,0.00570
6/22/1993,445.929993,-0.00060
6/23/1993,443.190002,-0.00610
6/24/1993,446.619995,0.00770
6/25/1993,447.600006,0.00220
6/28/1993,451.850006,0.00950
6/29/1993,450.690002,-0.00260
6/30/1993,450.529999,-0.00040
7/1/1993,449.019989,-0.00340
7/2/1993,445.839996,-0.00710
7/6/1993,441.429993,-0.00990
7/7/1993,442.829987,0.00320
7/8/1993,448.640015,0.01310
7/9/1993,448.109985,-0.00120
7/12/1993,448.980011,0.00190
7/13/1993,448.089996,-0.00200
7/14/1993,450.079987,0.00440
7/15/1993,449.220001,-0.00190
7/16/1993,445.75,-0.00770
7/19/1993,446.029999,0.00060
7/20/1993,447.309998,0.00290
7/21/1993,447.179993,-0.00030
7/22/1993,444.51001,-0.00600
7/23/1993,447.100006,0.00580
7/26/1993,449.089996,0.00450
7/27/1993,448.23999,-0.00190
7/28/1993,447.190002,-0.00230
7/29/1993,450.23999,0.00680
7/30/1993,448.130005,-0.00470
8/2/1993,450.149994,0.00450
8/3/1993,449.269989,-0.00200
8/4/1993,448.540009,-0.00160
8/5/1993,448.130005,-0.00090
8/6/1993,448.679993,0.00120
8/9/1993,450.720001,0.00450
8/10/1993,449.450012,-0.00280
8/11/1993,450.459991,0.00220
8/12/1993,448.959991,-0.00330
8/13/1993,450.140015,0.00260
8/16/1993,452.380005,0.00500
8/17/1993,453.130005,0.00170
8/18/1993,456.040009,0.00640
8/19/1993,456.429993,0.00090
8/20/1993,456.160004,-0.00060
8/23/1993,455.230011,-0.00200
8/24/1993,459.769989,0.01000
8/25/1993,460.130005,0.00080
8/26/1993,461.040009,0.00200
8/27/1993,460.540009,-0.00110
8/30/1993,461.899994,0.00300
8/31/1993,463.559998,0.00360
9/1/1993,463.149994,-0.00090
9/2/1993,461.299988,-0.00400
9/3/1993,461.339996,0.00010
9/7/1993,458.519989,-0.00610
9/8/1993,456.649994,-0.00410
9/9/1993,457.5,0.00190
9/10/1993,461.720001,0.00920
9/13/1993,462.059998,0.00070
9/14/1993,459.899994,-0.00470
9/15/1993,461.600006,0.00370
9/16/1993,459.429993,-0.00470
9/17/1993,458.829987,-0.00130
9/20/1993,455.049988,-0.00820
9/21/1993,452.950012,-0.00460
9/22/1993,456.200012,0.00720
9/23/1993,457.73999,0.00340
9/24/1993,457.630005,-0.00020
9/27/1993,461.799988,0.00910
9/28/1993,461.529999,-0.00060
9/29/1993,460.109985,-0.00310
9/30/1993,458.929993,-0.00260
10/1/1993,461.279999,0.00510
10/4/1993,461.339996,0.00010
10/5/1993,461.200012,-0.00030
10/6/1993,460.73999,-0.00100
10/7/1993,459.179993,-0.00340
10/8/1993,460.309998,0.00250
10/11/1993,460.880005,0.00120
10/12/1993,461.119995,0.00050
10/13/1993,461.48999,0.00080
10/14/1993,466.829987,0.01160
10/15/1993,469.5,0.00570
10/18/1993,468.450012,-0.00220
10/19/1993,466.209991,-0.00480
10/20/1993,466.070007,-0.00030
10/21/1993,465.359985,-0.00150
10/22/1993,463.269989,-0.00450
10/25/1993,464.200012,0.00200
10/26/1993,464.299988,0.00020
10/27/1993,464.609985,0.00070
10/28/1993,467.730011,0.00670
10/29/1993,467.829987,0.00020
11/1/1993,469.100006,0.00270
11/2/1993,468.440002,-0.00140
11/3/1993,463.019989,-0.01160
11/4/1993,457.48999,-0.01190
11/5/1993,459.570007,0.00450
11/8/1993,460.209991,0.00140
11/9/1993,460.329987,0.00030
11/10/1993,463.720001,0.00740
11/11/1993,462.640015,-0.00230
11/12/1993,465.390015,0.00590
11/15/1993,463.75,-0.00350
11/16/1993,466.73999,0.00640
11/17/1993,464.809998,-0.00410
11/18/1993,463.619995,-0.00260
11/19/1993,462.600006,-0.00220
11/22/1993,459.130005,-0.00750
11/23/1993,461.029999,0.00410
11/24/1993,462.359985,0.00290
11/26/1993,463.059998,0.00150
11/29/1993,461.899994,-0.00250
11/30/1993,461.790009,-0.00020
12/1/1993,461.890015,0.00020
12/2/1993,463.109985,0.00260
12/3/1993,464.890015,0.00380
12/6/1993,466.429993,0.00330
12/7/1993,466.76001,0.00070
12/8/1993,466.290009,-0.00100
12/9/1993,464.179993,-0.00450
12/10/1993,463.929993,-0.00050
12/13/1993,465.700012,0.00380
12/14/1993,463.059998,-0.00570
12/15/1993,461.839996,-0.00260
12/16/1993,463.339996,0.00320
12/17/1993,466.380005,0.00660
12/20/1993,465.850006,-0.00110
12/21/1993,465.299988,-0.00120
12/22/1993,467.320007,0.00430
12/23/1993,467.380005,0.00010
12/27/1993,470.540009,0.00680
12/28/1993,470.940002,0.00090
12/29/1993,470.579987,-0.00080
12/30/1993,468.640015,-0.00410
12/31/1993,466.450012,-0.00470
1/3/1994,465.440002,-0.00220
1/4/1994,466.890015,0.00310
1/5/1994,467.549988,0.00140
1/6/1994,467.119995,-0.00090
1/7/1994,469.899994,0.00600
1/10/1994,475.269989,0.01140
1/11/1994,474.130005,-0.00240
1/12/1994,474.170013,0.00010
1/13/1994,472.470001,-0.00360
1/14/1994,474.910004,0.00520
1/17/1994,473.299988,-0.00340
1/18/1994,474.25,0.00200
1/19/1994,474.299988,0.00010
1/20/1994,474.980011,0.00140
1/21/1994,474.720001,-0.00050
1/24/1994,471.970001,-0.00580
1/25/1994,470.920013,-0.00220
1/26/1994,473.200012,0.00480
1/27/1994,477.049988,0.00810
1/28/1994,478.700012,0.00350
1/31/1994,481.609985,0.00610
2/1/1994,479.619995,-0.00410
2/2/1994,482,0.00500
2/3/1994,480.709991,-0.00270
2/4/1994,469.809998,-0.02270
2/7/1994,471.76001,0.00420
2/8/1994,471.049988,-0.00150
2/9/1994,472.769989,0.00370
2/10/1994,468.929993,-0.00810
2/11/1994,470.179993,0.00270
2/14/1994,470.230011,0.00010
2/15/1994,472.519989,0.00490
2/16/1994,472.790009,0.00060
2/17/1994,470.339996,-0.00520
2/18/1994,467.690002,-0.00560
2/22/1994,471.459991,0.00810
2/23/1994,470.690002,-0.00160
2/24/1994,464.26001,-0.01370
2/25/1994,466.070007,0.00390
2/28/1994,467.140015,0.00230
3/1/1994,464.440002,-0.00580
3/2/1994,464.809998,0.00080
3/3/1994,463.01001,-0.00390
3/4/1994,464.73999,0.00370
3/7/1994,466.910004,0.00470
3/8/1994,465.880005,-0.00220
3/9/1994,467.059998,0.00250
3/10/1994,463.899994,-0.00680
3/11/1994,466.440002,0.00550
3/14/1994,467.390015,0.00200
3/15/1994,467.01001,-0.00080
3/16/1994,469.420013,0.00520
3/17/1994,470.899994,0.00320
3/18/1994,471.059998,0.00030
3/21/1994,468.540009,-0.00530
3/22/1994,468.799988,0.00060
3/23/1994,468.540009,-0.00060
3/24/1994,464.350006,-0.00890
3/25/1994,460.579987,-0.00810
3/28/1994,460,-0.00130
3/29/1994,452.480011,-0.01630
3/30/1994,445.549988,-0.01530
3/31/1994,445.769989,0.00050
4/4/1994,438.920013,-0.01540
4/5/1994,448.290009,0.02130
4/6/1994,448.049988,-0.00050
4/7/1994,450.880005,0.00630
