dates,Close,NASDAQ_Change
11/1/1991,540.929993,-0.00380
11/4/1991,537.5,-0.00630
11/5/1991,538.820007,0.00250
11/6/1991,539.47998,0.00120
11/7/1991,545.280029,0.01080
11/8/1991,548.080017,0.00510
11/11/1991,550.710022,0.00480
11/12/1991,555.679993,0.00900
11/13/1991,556.169983,0.00090
11/14/1991,554.840027,-0.00240
11/15/1991,531.289978,-0.04240
11/18/1991,534.72998,0.00650
11/19/1991,523.469971,-0.02110
11/20/1991,526.119995,0.00510
11/21/1991,530.330017,0.00800
11/22/1991,526.460022,-0.00730
11/25/1991,522.880005,-0.00680
11/26/1991,522.22998,-0.00120
11/27/1991,522.780029,0.00110
11/29/1991,523.900024,0.00210
12/2/1991,530.909973,0.01340
12/3/1991,533.340027,0.00460
12/4/1991,535.280029,0.00360
12/5/1991,534.030029,-0.00230
12/6/1991,536.299988,0.00430
12/9/1991,535.349976,-0.00180
12/10/1991,534.22998,-0.00210
12/11/1991,531.640015,-0.00480
12/12/1991,536.02002,0.00820
12/13/1991,540.900024,0.00910
12/16/1991,543.72998,0.00520
12/17/1991,539.700012,-0.00740
12/18/1991,539.840027,0.00030
12/19/1991,534.530029,-0.00980
12/20/1991,535.76001,0.00230
12/23/1991,543.900024,0.01520
12/24/1991,549.559998,0.01040
12/26/1991,559.299988,0.01770
12/27/1991,565.710022,0.01150
12/30/1991,579.75,0.02480
12/31/1991,586.340027,0.01140
1/2/1992,586.450012,0.00020
1/3/1992,592.650024,0.01060
1/6/1992,597.900024,0.00890
1/7/1992,602.289978,0.00730
1/8/1992,610.320007,0.01330
1/9/1992,619.799988,0.01550
1/10/1992,615.700012,-0.00660
1/13/1992,617.630005,0.00310
1/14/1992,625.75,0.01310
1/15/1992,630.820007,0.00810
1/16/1992,627.340027,-0.00550
1/17/1992,626.849976,-0.00080
1/20/1992,619.380005,-0.01190
1/21/1992,604.869995,-0.02340
1/22/1992,620.679993,0.02610
1/23/1992,622.859985,0.00350
1/24/1992,624.679993,0.00290
1/27/1992,621,-0.00590
1/28/1992,621.289978,0.00050
1/29/1992,616.309998,-0.00800
1/30/1992,621.369995,0.00820
1/31/1992,620.210022,-0.00190
2/3/1992,623.429993,0.00520
2/4/1992,631,0.01210
2/5/1992,636.969971,0.00950
2/6/1992,637.669983,0.00110
2/7/1992,634.950012,-0.00430
2/10/1992,634.130005,-0.00130
2/11/1992,633.369995,-0.00120
2/12/1992,644.919983,0.01820
2/13/1992,639.099976,-0.00900
2/14/1992,636.429993,-0.00420
2/18/1992,626.409973,-0.01570
2/19/1992,622.409973,-0.00640
2/20/1992,632.22998,0.01580
2/21/1992,629.75,-0.00390
2/24/1992,624.929993,-0.00770
2/25/1992,621.400024,-0.00560
2/26/1992,632.400024,0.01770
2/27/1992,633.950012,0.00250
2/28/1992,633.469971,-0.00080
3/2/1992,635.469971,0.00320
3/3/1992,634.25,-0.00190
3/4/1992,630.289978,-0.00620
3/5/1992,621.969971,-0.01320
3/6/1992,615.950012,-0.00970
3/9/1992,615.820007,-0.00020
3/10/1992,623.460022,0.01240
3/11/1992,617.140015,-0.01010
3/12/1992,615.919983,-0.00200
3/13/1992,618.619995,0.00440
3/16/1992,617.940002,-0.00110
3/17/1992,623.27002,0.00860
3/18/1992,624.940002,0.00270
3/19/1992,625.960022,0.00160
3/20/1992,624.280029,-0.00270
3/23/1992,621.830017,-0.00390
3/24/1992,618.679993,-0.00510
3/25/1992,619.47998,0.00130
3/26/1992,615.400024,-0.00660
3/27/1992,604.669983,-0.01740
3/30/1992,602.070007,-0.00430
3/31/1992,603.77002,0.00280
4/1/1992,602.090027,-0.00280
4/2/1992,593.820007,-0.01370
4/3/1992,590.01001,-0.00640
4/6/1992,596.289978,0.01060
4/7/1992,581.609985,-0.02460
4/8/1992,573.679993,-0.01360
4/9/1992,586.75,0.02280
4/10/1992,584.23999,-0.00430
4/13/1992,588.150024,0.00670
4/14/1992,594.809998,0.01130
4/15/1992,600.030029,0.00880
4/16/1992,591.809998,-0.01370
4/20/1992,577.200012,-0.02470
4/21/1992,575.049988,-0.00370
4/22/1992,578.22998,0.00550
4/23/1992,576.049988,-0.00380
4/24/1992,572.890015,-0.00550
4/27/1992,566.940002,-0.01040
4/28/1992,560.330017,-0.01170
4/29/1992,569.940002,0.01720
4/30/1992,578.679993,0.01530
5/1/1992,578.140015,-0.00090
5/4/1992,583.539978,0.00930
5/5/1992,588.070007,0.00780
5/6/1992,589.359985,0.00220
5/7/1992,587.159973,-0.00370
5/8/1992,585.76001,-0.00240
5/11/1992,587.130005,0.00230
5/12/1992,583.960022,-0.00540
5/13/1992,582.380005,-0.00270
5/14/1992,576.460022,-0.01020
5/15/1992,574.429993,-0.00350
5/18/1992,576.530029,0.00370
5/19/1992,578.049988,0.00260
5/20/1992,580.289978,0.00390
5/21/1992,579.099976,-0.00210
5/22/1992,580.299988,0.00210
5/26/1992,575.650024,-0.00800
5/27/1992,577.349976,0.00300
5/28/1992,580.48999,0.00540
5/29/1992,585.309998,0.00830
6/1/1992,588.369995,0.00520
6/2/1992,589.179993,0.00140
6/3/1992,589.929993,0.00130
6/4/1992,588.26001,-0.00280
6/5/1992,585.429993,-0.00480
6/8/1992,582.01001,-0.00580
6/9/1992,573.799988,-0.01410
6/10/1992,569.710022,-0.00710
6/11/1992,567.679993,-0.00360
6/12/1992,569.52002,0.00320
6/15/1992,569.01001,-0.00090
6/16/1992,564.070007,-0.00870
6/17/1992,553.23999,-0.01920
6/18/1992,549.169983,-0.00740
6/19/1992,554.200012,0.00920
6/22/1992,549.72998,-0.00810
6/23/1992,553.359985,0.00660
6/24/1992,551.390015,-0.00360
6/25/1992,548.200012,-0.00580
6/26/1992,547.840027,-0.00070
6/29/1992,558.799988,0.02000
6/30/1992,563.599976,0.00860
7/1/1992,568.98999,0.00960
7/2/1992,563.349976,-0.00990
7/6/1992,563.169983,-0.00030
7/7/1992,557.409973,-0.01020
7/8/1992,557.570007,0.00030
7/9/1992,564.75,0.01290
7/10/1992,567.799988,0.00540
7/13/1992,570.219971,0.00430
7/14/1992,575.210022,0.00880
7/15/1992,575.469971,0.00050
7/16/1992,576.190002,0.00130
7/17/1992,570.52002,-0.00980
7/20/1992,564.280029,-0.01090
7/21/1992,568.630005,0.00770
7/22/1992,563.880005,-0.00840
7/23/1992,565.23999,0.00240
7/24/1992,565.609985,0.00070
7/27/1992,564.72998,-0.00160
7/28/1992,571.630005,0.01220
7/29/1992,577.48999,0.01030
7/30/1992,578.799988,0.00230
7/31/1992,580.830017,0.00350
8/3/1992,582.359985,0.00260
8/4/1992,581.320007,-0.00180
8/5/1992,576.869995,-0.00770
8/6/1992,574.02002,-0.00490
8/7/1992,573.73999,-0.00050
8/10/1992,573.140015,-0.00100
8/11/1992,571.599976,-0.00270
8/12/1992,570.849976,-0.00130
8/13/1992,570.98999,0.00020
8/14/1992,573.179993,0.00380
8/17/1992,572.469971,-0.00120
8/18/1992,570.869995,-0.00280
8/19/1992,567.609985,-0.00570
8/20/1992,567.859985,0.00040
8/21/1992,563.700012,-0.00730
8/24/1992,555.390015,-0.01470
8/25/1992,554.219971,-0.00210
8/26/1992,558.799988,0.00830
8/27/1992,563.27002,0.00800
8/28/1992,563.559998,0.00050
8/31/1992,563.119995,-0.00080
9/1/1992,565.609985,0.00440
9/2/1992,571.25,0.01000
9/3/1992,574.880005,0.00640
9/4/1992,573.440002,-0.00250
9/8/1992,571.169983,-0.00400
9/9/1992,574.890015,0.00650
9/10/1992,581.23999,0.01100
9/11/1992,583.01001,0.00300
9/14/1992,594.210022,0.01920
9/15/1992,587.859985,-0.01070
9/16/1992,585.890015,-0.00340
9/17/1992,587.820007,0.00330
9/18/1992,589.119995,0.00220
9/21/1992,588.580017,-0.00090
9/22/1992,583,-0.00950
9/23/1992,582.960022,-0.00010
9/24/1992,585.929993,0.00510
9/25/1992,577.200012,-0.01490
9/28/1992,575.340027,-0.00320
9/29/1992,577.630005,0.00400
9/30/1992,583.27002,0.00980
10/1/1992,578.330017,-0.00850
10/2/1992,571.630005,-0.01160
10/5/1992,565.210022,-0.01120
10/6/1992,570.549988,0.00940
10/7/1992,569.200012,-0.00240
10/8/1992,573.880005,0.00820
10/9/1992,570.52002,-0.00590
10/12/1992,573.840027,0.00580
10/13/1992,576.440002,0.00450
10/14/1992,576.219971,-0.00040
10/15/1992,578.640015,0.00420
10/16/1992,582.609985,0.00690
10/19/1992,590.669983,0.01380
10/20/1992,592.700012,0.00340
10/21/1992,597.150024,0.00750
10/22/1992,597.119995,-0.00010
10/23/1992,597.299988,0.00030
10/26/1992,598.919983,0.00270
10/27/1992,596.950012,-0.00330
10/28/1992,601.390015,0.00740
10/29/1992,605.820007,0.00740
10/30/1992,605.169983,-0.00110
11/2/1992,607.570007,0.00400
11/3/1992,604.580017,-0.00490
11/4/1992,605.52002,0.00160
11/5/1992,614.080017,0.01410
11/6/1992,616.820007,0.00450
11/9/1992,622.049988,0.00850
11/10/1992,627.76001,0.00920
11/11/1992,634.919983,0.01140
11/12/1992,634.369995,-0.00090
11/13/1992,637.159973,0.00440
11/16/1992,634.01001,-0.00490
11/17/1992,627.070007,-0.01090
11/18/1992,634.859985,0.01240
11/19/1992,638.570007,0.00580
11/20/1992,642.599976,0.00630
11/23/1992,638.840027,-0.00590
11/24/1992,645.940002,0.01110
11/25/1992,648.330017,0.00370
11/27/1992,649.48999,0.00180
11/30/1992,652.72998,0.00500
12/1/1992,653.950012,0.00190
12/2/1992,652.909973,-0.00160
12/3/1992,656.359985,0.00530
12/4/1992,661.599976,0.00800
12/7/1992,666.530029,0.00750
12/8/1992,667.119995,0.00090
12/9/1992,663.919983,-0.00480
12/10/1992,658.929993,-0.00750
12/11/1992,655.789978,-0.00480
12/14/1992,654.72998,-0.00160
12/15/1992,650.75,-0.00610
12/16/1992,649.630005,-0.00170
12/17/1992,658.460022,0.01360
12/18/1992,661.289978,0.00430
12/21/1992,662.460022,0.00180
12/22/1992,660.840027,-0.00240
12/23/1992,662.960022,0.00320
12/24/1992,665.880005,0.00440
12/28/1992,666.25,0.00060
12/29/1992,669.01001,0.00410
12/30/1992,671.849976,0.00420
12/31/1992,676.950012,0.00760
1/4/1993,671.799988,-0.00760
1/5/1993,674.340027,0.00380
1/6/1993,681.849976,0.01110
1/7/1993,678.210022,-0.00530
1/8/1993,677.210022,-0.00150
1/11/1993,682.400024,0.00770
1/12/1993,679.450012,-0.00430
1/13/1993,686.780029,0.01080
1/14/1993,695.700012,0.01300
1/15/1993,697.150024,0.00210
1/18/1993,698.130005,0.00140
1/19/1993,696.809998,-0.00190
1/20/1993,697.440002,0.00090
1/21/1993,700.77002,0.00480
1/22/1993,701.630005,0.00120
1/25/1993,706.950012,0.00760
1/26/1993,707.159973,0.00030
1/27/1993,697.900024,-0.01310
1/28/1993,694.669983,-0.00460
1/29/1993,696.340027,0.00240
2/1/1993,701.77002,0.00780
2/2/1993,705.119995,0.00480
2/3/1993,708.669983,0.00500
2/4/1993,708.849976,0.00030
2/5/1993,700.97998,-0.01110
2/8/1993,698.440002,-0.00360
2/9/1993,692.210022,-0.00890
2/10/1993,695.02002,0.00410
2/11/1993,695.880005,0.00120
2/12/1993,690.539978,-0.00770
2/16/1993,665.390015,-0.03640
2/17/1993,659.429993,-0.00900
2/18/1993,662.450012,0.00460
2/19/1993,663.609985,0.00180
2/22/1993,652.419983,-0.01690
2/23/1993,651.400024,-0.00160
2/24/1993,662.460022,0.01700
2/25/1993,667.070007,0.00700
2/26/1993,670.77002,0.00550
3/1/1993,669.51001,-0.00190
3/2/1993,677.719971,0.01230
3/3/1993,683.919983,0.00910
3/4/1993,680.72998,-0.00470
3/5/1993,681.369995,0.00090
3/8/1993,687.22998,0.00860
3/9/1993,688.960022,0.00250
3/10/1993,692.869995,0.00570
3/11/1993,694.280029,0.00200
3/12/1993,692.780029,-0.00220
3/15/1993,695.210022,0.00350
3/16/1993,695.469971,0.00040
3/17/1993,687.400024,-0.01160
3/18/1993,687.409973,0.00000
3/19/1993,682.719971,-0.00680
3/22/1993,676.619995,-0.00890
3/23/1993,675.039978,-0.00230
3/24/1993,674.359985,-0.00100
3/25/1993,681.01001,0.00990
3/26/1993,681.539978,0.00080
3/29/1993,680.76001,-0.00110
3/30/1993,686.25,0.00810
3/31/1993,690.130005,0.00570
4/1/1993,686.640015,-0.00510
4/2/1993,669.849976,-0.02450
4/5/1993,670.710022,0.00130
4/6/1993,664.140015,-0.00980
4/7/1993,668.880005,0.00710
4/8/1993,666.330017,-0.00380
4/12/1993,673.119995,0.01020
4/13/1993,673.830017,0.00110
4/14/1993,673.940002,0.00020
4/15/1993,670.320007,-0.00540
4/16/1993,666.780029,-0.00530
4/19/1993,663.030029,-0.00560
4/20/1993,661.969971,-0.00160
4/21/1993,664.039978,0.00310
4/22/1993,663.51001,-0.00080
4/23/1993,658.409973,-0.00770
4/26/1993,645.869995,-0.01900
4/27/1993,652.52002,0.01030
4/28/1993,658.159973,0.00860
4/29/1993,658.450012,0.00040
4/30/1993,661.419983,0.00450
5/3/1993,666.710022,0.00800
5/4/1993,678.159973,0.01720
5/5/1993,683.26001,0.00750
5/6/1993,680.039978,-0.00470
5/7/1993,681.440002,0.00210
5/10/1993,682.820007,0.00200
5/11/1993,683.059998,0.00040
5/12/1993,681.690002,-0.00200
5/13/1993,675.640015,-0.00890
5/14/1993,676.369995,0.00110
5/17/1993,677.960022,0.00240
5/18/1993,680.780029,0.00420
5/19/1993,690.429993,0.01420
5/20/1993,697.429993,0.01010
5/21/1993,694.289978,-0.00450
5/24/1993,694.690002,0.00060
5/25/1993,695.039978,0.00050
5/26/1993,704.090027,0.01300
5/27/1993,704.590027,0.00070
5/28/1993,700.530029,-0.00580
6/1/1993,704.280029,0.00540
6/2/1993,705.859985,0.00220
6/3/1993,706.219971,0.00050
6/4/1993,702.01001,-0.00600
6/7/1993,694.609985,-0.01050
6/8/1993,687.73999,-0.00990
6/9/1993,689.23999,0.00220
6/10/1993,688.049988,-0.00170
6/11/1993,693.190002,0.00750
6/14/1993,696.409973,0.00460
6/15/1993,697.340027,0.00130
6/16/1993,696.25,-0.00160
6/17/1993,695.940002,-0.00040
6/18/1993,689.590027,-0.00910
6/21/1993,688.73999,-0.00120
6/22/1993,686.77002,-0.00290
6/23/1993,684.789978,-0.00290
6/24/1993,688.719971,0.00570
6/25/1993,694.809998,0.00880
6/28/1993,702.840027,0.01160
6/29/1993,701.070007,-0.00250
6/30/1993,703.950012,0.00410
7/1/1993,703.590027,-0.00050
7/2/1993,704.48999,0.00130
7/6/1993,702.219971,-0.00320
7/7/1993,698.789978,-0.00490
7/8/1993,702.710022,0.00560
7/9/1993,705.809998,0.00440
7/12/1993,707.669983,0.00260
7/13/1993,708.469971,0.00110
7/14/1993,712.48999,0.00570
7/15/1993,708.690002,-0.00530
7/16/1993,699.72998,-0.01260
7/19/1993,695.830017,-0.00560
7/20/1993,701.900024,0.00870
7/21/1993,700.080017,-0.00260
7/22/1993,695.52002,-0.00650
7/23/1993,700.23999,0.00680
7/26/1993,704.539978,0.00610
7/27/1993,701,-0.00500
7/28/1993,705.590027,0.00650
7/29/1993,707.23999,0.00230
7/30/1993,704.700012,-0.00360
8/2/1993,707.659973,0.00420
8/3/1993,709.01001,0.00190
8/4/1993,713.789978,0.00670
8/5/1993,715.5,0.00240
8/6/1993,718.080017,0.00360
8/9/1993,718.48999,0.00060
8/10/1993,717.080017,-0.00200
8/11/1993,718.77002,0.00240
8/12/1993,717.119995,-0.00230
8/13/1993,718.26001,0.00160
8/16/1993,726.890015,0.01200
8/17/1993,731.01001,0.00570
8/18/1993,734.830017,0.00520
8/19/1993,730.47998,-0.00590
8/20/1993,730.960022,0.00070
8/23/1993,730.859985,-0.00010
8/24/1993,735.140015,0.00590
8/25/1993,733.659973,-0.00200
8/26/1993,731.390015,-0.00310
8/27/1993,734.070007,0.00370
8/30/1993,737.380005,0.00450
8/31/1993,742.840027,0.00740
9/1/1993,746.150024,0.00450
9/2/1993,748.650024,0.00340
9/3/1993,749.710022,0.00140
9/7/1993,739.349976,-0.01380
9/8/1993,730.72998,-0.01170
9/9/1993,737.710022,0.00960
9/10/1993,744.309998,0.00890
9/13/1993,740.320007,-0.00540
9/14/1993,732.640015,-0.01040
9/15/1993,739.549988,0.00940
9/16/1993,739.799988,0.00030
9/17/1993,740.109985,0.00040
9/20/1993,740.210022,0.00010
9/21/1993,733.559998,-0.00900
9/22/1993,745.539978,0.01630
9/23/1993,752.26001,0.00900
9/24/1993,754.650024,0.00320
9/27/1993,759.950012,0.00700
9/28/1993,763.659973,0.00490
9/29/1993,763.169983,-0.00060
9/30/1993,762.780029,-0.00050
10/1/1993,763.22998,0.00060
10/4/1993,764.840027,0.00210
10/5/1993,762.27002,-0.00340
10/6/1993,764.77002,0.00330
10/7/1993,762.48999,-0.00300
10/8/1993,764.27002,0.00230
10/11/1993,767.650024,0.00440
10/12/1993,772.460022,0.00630
10/13/1993,778.969971,0.00840
10/14/1993,785.409973,0.00830
10/15/1993,787.419983,0.00260
10/18/1993,782.909973,-0.00570
10/19/1993,768.710022,-0.01810
10/20/1993,768.25,-0.00060
10/21/1993,771.280029,0.00390
10/22/1993,772.679993,0.00180
10/25/1993,769.75,-0.00380
10/26/1993,765.460022,-0.00560
10/27/1993,771.880005,0.00840
10/28/1993,773.48999,0.00210
10/29/1993,779.26001,0.00750
11/1/1993,783.77002,0.00580
11/2/1993,785.659973,0.00240
11/3/1993,772.950012,-0.01620
11/4/1993,757.26001,-0.02030
11/5/1993,762.98999,0.00760
11/8/1993,766.210022,0.00420
11/9/1993,769.840027,0.00470
11/10/1993,776.5,0.00870
11/11/1993,778.97998,0.00320
11/12/1993,779.320007,0.00040
11/15/1993,772.450012,-0.00880
11/16/1993,771.690002,-0.00100
11/17/1993,762.359985,-0.01210
11/18/1993,754.340027,-0.01050
11/19/1993,751.559998,-0.00370
11/22/1993,738.130005,-0.01790
11/23/1993,746.820007,0.01180
11/24/1993,753.179993,0.00850
11/26/1993,754.869995,0.00220
11/29/1993,751.539978,-0.00440
11/30/1993,754.390015,0.00380
12/1/1993,763.809998,0.01250
12/2/1993,766.72998,0.00380
12/3/1993,772.219971,0.00720
12/6/1993,771.090027,-0.00150
12/7/1993,769.349976,-0.00230
12/8/1993,767.890015,-0.00190
12/9/1993,761.48999,-0.00830
12/10/1993,760.73999,-0.00100
12/13/1993,759.719971,-0.00130
12/14/1993,751.469971,-0.01090
12/15/1993,752.969971,0.00200
12/16/1993,755.530029,0.00340
12/17/1993,759.22998,0.00490
12/20/1993,760.150024,0.00120
12/21/1993,755.630005,-0.00590
12/22/1993,756.070007,0.00060
12/23/1993,758.700012,0.00350
12/27/1993,761.059998,0.00310
12/28/1993,764.559998,0.00460
12/29/1993,768.47998,0.00510
12/30/1993,771.080017,0.00340
12/31/1993,776.799988,0.00740
1/3/1994,770.76001,-0.00780
1/4/1994,774.280029,0.00460
1/5/1994,778.049988,0.00490
1/6/1994,780.409973,0.00300
1/7/1994,782.940002,0.00320
1/10/1994,786.690002,0.00480
1/11/1994,785.52002,-0.00150
1/12/1994,786.869995,0.00170
1/13/1994,787.809998,0.00120
1/14/1994,792.309998,0.00570
1/17/1994,792.179993,-0.00020
1/18/1994,793.02002,0.00110
1/19/1994,789.280029,-0.00470
1/20/1994,793.030029,0.00480
1/21/1994,794.280029,0.00160
1/24/1994,790.650024,-0.00460
1/25/1994,786.390015,-0.00540
1/26/1994,788.799988,0.00310
1/27/1994,792.880005,0.00520
1/28/1994,796.530029,0.00460
1/31/1994,800.469971,0.00490
2/1/1994,797.23999,-0.00400
2/2/1994,799.570007,0.00290
2/3/1994,797.789978,-0.00220
2/4/1994,777.280029,-0.02570
2/7/1994,779.200012,0.00250
2/8/1994,782.700012,0.00450
2/9/1994,786.530029,0.00490
2/10/1994,783.419983,-0.00400
2/11/1994,781.390015,-0.00260
2/14/1994,785.450012,0.00520
2/15/1994,790.119995,0.00590
2/16/1994,792.619995,0.00320
2/17/1994,790.23999,-0.00300
2/18/1994,788.849976,-0.00180
2/22/1994,791.150024,0.00290
2/23/1994,789.109985,-0.00260
2/24/1994,779.440002,-0.01230
2/25/1994,783.780029,0.00560
2/28/1994,792.5,0.01110
3/1/1994,788.640015,-0.00490
3/2/1994,783.469971,-0.00660
3/3/1994,784.580017,0.00140
3/4/1994,790.549988,0.00760
3/7/1994,795.049988,0.00570
3/8/1994,792.119995,-0.00370
3/9/1994,793.049988,0.00120
3/10/1994,789.090027,-0.00500
3/11/1994,789.200012,0.00010
3/14/1994,792.799988,0.00460
3/15/1994,793.52002,0.00090
3/16/1994,798.98999,0.00690
3/17/1994,803.849976,0.00610
3/18/1994,803.929993,0.00010
3/21/1994,797.299988,-0.00820
3/22/1994,796.340027,-0.00120
3/23/1994,797.51001,0.00150
3/24/1994,786.679993,-0.01360
3/25/1994,783.450012,-0.00410
3/28/1994,772.5,-0.01400
3/29/1994,755.289978,-0.02230
3/30/1994,744.909973,-0.01370
3/31/1994,743.460022,-0.00190
4/4/1994,727.409973,-0.02160
4/5/1994,750.950012,0.03240
4/6/1994,750.719971,-0.00030
4/7/1994,755.169983,0.00590
4/8/1994,748.710022,-0.00860
4/11/1994,748.109985,-0.00080
4/12/1994,739.219971,-0.01190
4/13/1994,727.380005,-0.01600
4/14/1994,727.309998,-0.00010
4/15/1994,727.969971,0.00090
4/18/1994,720.450012,-0.01030
4/19/1994,712.849976,-0.01050
4/20/1994,705.52002,-0.01030
4/21/1994,718.73999,0.01870
4/22/1994,722.559998,0.00530
4/25/1994,730.799988,0.01140
4/26/1994,734.210022,0.00470
4/28/1994,731.690002,-0.00340
4/29/1994,733.840027,0.00290
5/2/1994,740.679993,0.00930
5/3/1994,739.369995,-0.00180
5/4/1994,740.299988,0.00130
5/5/1994,740.549988,0.00030
5/6/1994,732.859985,-0.01040
5/9/1994,722.960022,-0.01350
5/10/1994,725,0.00280
5/11/1994,717,-0.01100
5/12/1994,719.609985,0.00360
5/13/1994,716.919983,-0.00370
5/16/1994,711.909973,-0.00700
5/17/1994,711.52002,-0.00050
5/18/1994,721.900024,0.01460
5/19/1994,727.309998,0.00750
5/20/1994,726.700012,-0.00080
5/23/1994,724.950012,-0.00240
5/24/1994,731.469971,0.00900
5/25/1994,732.070007,0.00080
5/26/1994,731.640015,-0.00060
5/27/1994,733.140015,0.00210
5/31/1994,735.190002,0.00280
6/1/1994,735.52002,0.00040
6/2/1994,739.5,0.00540
6/3/1994,742.380005,0.00390
6/6/1994,743.429993,0.00140
6/7/1994,739.299988,-0.00560
6/8/1994,729.789978,-0.01290
6/9/1994,728.880005,-0.00120
6/10/1994,734.25,0.00740
6/13/1994,731.700012,-0.00350
6/14/1994,735.97998,0.00580
6/15/1994,735.840027,-0.00020
6/16/1994,734.969971,-0.00120
6/17/1994,729.349976,-0.00760
6/20/1994,718.849976,-0.01440
6/21/1994,708.789978,-0.01400
6/22/1994,712.73999,0.00560
6/23/1994,700.849976,-0.01670
6/24/1994,693.789978,-0.01010
6/27/1994,702.679993,0.01280
6/28/1994,702.049988,-0.00090
6/29/1994,704.01001,0.00280
6/30/1994,705.960022,0.00280
7/1/1994,706.849976,0.00130
7/5/1994,703.590027,-0.00460
7/6/1994,701,-0.00370
7/7/1994,706.530029,0.00790
7/8/1994,707.460022,0.00130
7/11/1994,706.830017,-0.00090
7/12/1994,709.590027,0.00390
7/13/1994,719.349976,0.01380
7/14/1994,721.559998,0.00310
7/15/1994,721.359985,-0.00030
7/18/1994,722.619995,0.00170
7/19/1994,719.320007,-0.00460
7/20/1994,712.77002,-0.00910
7/21/1994,715.030029,0.00320
7/22/1994,716.679993,0.00230
7/25/1994,716.880005,0.00030
7/26/1994,715.659973,-0.00170
7/27/1994,712.130005,-0.00490
7/28/1994,712.429993,0.00040
7/29/1994,722.159973,0.01370
8/1/1994,724.849976,0.00370
8/2/1994,724.799988,-0.00010
8/3/1994,723.690002,-0.00150
8/4/1994,720.179993,-0.00490
8/5/1994,718.669983,-0.00210
8/8/1994,720.469971,0.00250
8/9/1994,722.609985,0.00300
8/10/1994,728.200012,0.00770
8/11/1994,728.200012,0.00000
8/12/1994,731.609985,0.00470
8/15/1994,732.890015,0.00170
8/16/1994,735.51001,0.00360
8/17/1994,742.659973,0.00970
8/18/1994,742.169983,-0.00070
8/19/1994,742.429993,0.00040
8/22/1994,742.289978,-0.00020
8/23/1994,747.97998,0.00770
8/24/1994,751.719971,0.00500
8/25/1994,754.799988,0.00410
8/26/1994,762.940002,0.01080
8/29/1994,763.210022,0.00040
8/30/1994,766.460022,0.00430
8/31/1994,765.619995,-0.00110
9/1/1994,758.950012,-0.00870
9/2/1994,759.22998,0.00040
9/6/1994,759.47998,0.00030
9/7/1994,764.280029,0.00630
9/8/1994,769.299988,0.00660
9/9/1994,763.72998,-0.00720
9/12/1994,760.01001,-0.00490
9/13/1994,765.830017,0.00770
9/14/1994,768.609985,0.00360
9/15/1994,778.659973,0.01310
9/16/1994,777.909973,-0.00100
9/19/1994,776.719971,-0.00150
9/20/1994,766.73999,-0.01280
9/21/1994,760.710022,-0.00790
9/22/1994,760.440002,-0.00040
9/23/1994,757.460022,-0.00390
9/26/1994,755.630005,-0.00240
9/27/1994,755.369995,-0.00030
9/28/1994,760.01001,0.00610
9/29/1994,759.340027,-0.00090
9/30/1994,764.289978,0.00650
10/3/1994,760.880005,-0.00450
10/4/1994,747.299988,-0.01780
10/5/1994,746.280029,-0.00140
10/6/1994,744.190002,-0.00280
10/7/1994,749.960022,0.00780
10/10/1994,756.809998,0.00910
10/11/1994,765.570007,0.01160
10/12/1994,767,0.00190
10/13/1994,767.890015,0.00120
10/14/1994,767.080017,-0.00110
10/17/1994,765.780029,-0.00170
10/18/1994,764.809998,-0.00130
10/19/1994,770.619995,0.00760
10/20/1994,768.23999,-0.00310
10/21/1994,765.380005,-0.00370
10/24/1994,761.210022,-0.00540
10/25/1994,758.26001,-0.00390
10/26/1994,763.23999,0.00660
10/27/1994,767.469971,0.00550
10/28/1994,776.150024,0.01130
10/31/1994,777.48999,0.00170
11/1/1994,772.190002,-0.00680
11/2/1994,771.820007,-0.00050
11/3/1994,772.099976,0.00040
11/4/1994,766.080017,-0.00780
11/7/1994,762.309998,-0.00490
11/8/1994,767.539978,0.00690
11/9/1994,767.25,-0.00040
11/10/1994,764.380005,-0.00370
11/11/1994,762.119995,-0.00300
11/14/1994,768.140015,0.00790
11/15/1994,769.02002,0.00110
11/16/1994,769.640015,0.00080
11/17/1994,765.840027,-0.00490
11/18/1994,764.669983,-0.00150
11/21/1994,757.73999,-0.00910
11/22/1994,741.210022,-0.02180
11/23/1994,736.700012,-0.00610
11/25/1994,742.52002,0.00790
11/28/1994,745.72998,0.00430
11/29/1994,751.47998,0.00770
11/30/1994,750.320007,-0.00150
12/1/1994,740.609985,-0.01290
12/2/1994,745.02002,0.00600
12/5/1994,745.710022,0.00090
12/6/1994,741.22998,-0.00600
12/7/1994,734.27002,-0.00940
12/8/1994,719.119995,-0.02060
12/9/1994,719.049988,-0.00010
12/12/1994,719.119995,0.00010
12/13/1994,719.48999,0.00050
12/14/1994,725.669983,0.00860
12/15/1994,730.679993,0.00690
12/16/1994,729.070007,-0.00220
12/19/1994,727.890015,-0.00160
12/20/1994,728.51001,0.00090
12/21/1994,737.119995,0.01180
12/22/1994,739.340027,0.00300
12/23/1994,742.190002,0.00390
12/27/1994,746.190002,0.00540
12/28/1994,742.460022,-0.00500
12/29/1994,749.530029,0.00950
12/30/1994,751.960022,0.00320
1/3/1995,743.580017,-0.01110
1/4/1995,745.840027,0.00300
1/5/1995,745.659973,-0.00020
1/6/1995,749.690002,0.00540
